Time,Channel A,Channel D
(ms),(V),(V)
,,
74.30123649,-0.1623733,406.9711
74.30623649,-0.1941155,406.9711
74.31123649,-0.2118178,406.7269
74.31623649,-0.1837382,407.2763
74.32123649,-0.2014406,406.9711
74.32623649,-0.1556586,406.9711
74.33123649,-0.02136491,406.4217
74.33623649,-0.1696984,406.9711
74.34123649,-0.2362349,406.9711
74.34623649,-0.1800757,406.9711
74.35123649,-0.1764131,406.9711
74.35623649,-0.1800757,406.9711
74.36123649,-0.1483335,406.9711
74.36623649,-0.1904529,406.9711
74.37123649,-0.1837382,406.9711
74.37623649,-0.1874008,406.7269
74.38123649,-0.1587108,406.7269
74.38623649,-0.1239165,406.7269
74.39123649,-0.1342937,406.7269
74.39623649,0.1581004,406.4217
74.40123649,0.4895617,406.9711
74.40623649,-0.1696984,406.9711
74.41123649,-0.2679771,406.7269
74.41623649,-0.2014406,406.9711
74.42123649,-0.1800757,407.2763
74.42623649,-0.1764131,406.9711
74.43123649,-0.2331828,406.7269
74.43623649,-0.2118178,406.9711
74.44123649,-0.1941155,406.7269
74.44623649,-0.1696984,406.7269
74.45123649,-0.1837382,406.4217
74.45623649,-0.1587108,406.7269
74.46123649,-0.1696984,406.9711
74.46623649,-0.07080942,406.7269
74.47123648,-0.02502747,406.4217
74.47623648,-0.1129288,406.7269
74.48123648,-0.2398974,406.9711
74.48623648,-0.1410084,406.7269
74.49123648,-0.1800757,406.4217
74.49623648,-0.1556586,406.7269
74.50123648,-0.2044927,406.7269
74.50623648,-0.2118178,407.2763
74.51123648,-0.1874008,407.2763
74.51623648,-0.2472226,406.9711
74.52123648,-0.1696984,407.5204
74.52623648,-0.24356,407.2763
74.53123648,-0.2502747,407.2763
74.53623648,-0.04639238,407.5204
74.54123648,-0.06043218,406.9711
74.54623648,-0.2295202,407.2763
74.55123648,-0.2081553,407.2763
74.55623648,-0.1904529,407.5204
74.56123648,-0.1800757,406.9711
74.56623648,-0.2398974,407.2763
74.57123648,-0.2295202,407.5204
74.57623648,-0.2081553,407.2763
74.58123648,-0.1342937,406.9711
74.58623648,-0.1727506,406.7269
74.59123648,-0.219143,407.5204
74.59623648,-0.1129288,407.2763
74.60123648,-0.2472226,406.9711
74.60623648,-0.4303504,406.9711
74.61123648,-0.1696984,406.9711
74.61623648,-0.1764131,407.2763
74.62123648,-0.1623733,406.9711
74.62623648,-0.1410084,406.7269
74.63123648,-0.2044927,406.7269
74.63623648,-0.1837382,406.9711
74.64123648,-0.1727506,406.7269
74.64623648,-0.1587108,406.9711
74.65123648,-0.1165914,406.9711
74.65623648,-0.1837382,406.9711
74.66123648,-0.2014406,406.7269
74.66623648,-0.1660359,406.9711
74.67123648,-0.01770236,406.7269
74.67623648,0.0561592,406.7269
74.68123648,-0.1165914,406.9711
74.68623648,-0.1764131,406.9711
74.69123648,-0.1519961,406.7269
74.69623648,-0.1837382,406.7269
74.70123648,-0.1519961,407.2763
74.70623648,-0.1874008,406.9711
74.71123648,-0.2081553,407.2763
74.71623648,-0.1800757,406.7269
74.72123648,-0.1764131,406.9711
74.72623648,-0.1800757,406.4217
74.73123648,-0.1904529,406.4217
74.73623648,-0.1410084,406.4217
74.74123648,0.09156391,406.7269
74.74623648,0.3448907,406.4217
74.75123648,-0.1239165,406.4217
74.75623648,-0.1904529,406.4217
74.76123648,-0.1837382,407.2763
74.76623648,-0.1623733,406.9711
74.77123648,-0.1727506,406.7269
74.77623648,-0.1342937,406.4217
74.78123648,-0.197778,406.7269
74.78623648,-0.1837382,406.4217
74.79123648,-0.2014406,406.4217
74.79623648,-0.1874008,406.7269
74.80123648,-0.1941155,406.7269
74.80623648,-0.1098767,407.2763
74.81123648,-0.06348431,406.9711
74.81623648,0.1019412,406.9711
74.82123648,-0.2154804,407.2763
74.82623648,-0.1696984,406.9711
74.83123648,-0.2044927,407.2763
74.83623648,-0.1165914,406.9711
74.84123648,-0.1519961,406.9711
74.84623648,-0.1623733,406.9711
74.85123648,-0.2362349,407.2763
74.85623648,-0.2154804,407.2763
74.86123648,-0.1483335,407.2763
74.86623647,-0.1904529,407.2763
74.87123647,-0.1269686,407.5204
74.87623647,-0.5359541,406.9711
74.88123647,-0.00732511,406.7269
74.88623647,-0.2258576,406.9711
74.89123647,-0.08118667,406.9711
74.89623647,-0.2331828,406.9711
74.90123647,-0.1904529,406.4217
74.90623647,-0.1800757,406.9711
74.91123647,-0.2044927,407.2763
74.91623647,-0.1727506,407.2763
74.92123647,-0.2044927,406.9711
74.92623647,-0.1941155,406.9711
74.93123647,-0.2221951,407.2763
74.93623647,-0.1379563,406.9711
74.94123647,0.1263582,407.5204
74.94623647,-0.1941155,406.7269
74.95123647,-0.1764131,406.9711
74.95623647,-0.1342937,406.7269
74.96123647,-0.1025516,406.7269
74.96623647,-0.1410084,406.7269
74.97123647,-0.1587108,406.4217
74.97623647,-0.1764131,406.7269
74.98123647,-0.1410084,406.9711
74.98623647,-0.1764131,407.2763
74.99123647,-0.1904529,407.2763
74.99623647,-0.1623733,407.2763
75.00123647,-0.1269686,407.2763
75.00623647,-0.1269686,407.2763
75.01123647,-0.06043218,407.2763
75.01623647,-0.2258576,407.2763
75.02123647,-0.1800757,407.2763
75.02623647,-0.1410084,406.9711
75.03123647,-0.1202539,407.2763
75.03623647,-0.1764131,406.7269
75.04123647,-0.1623733,407.2763
75.04623647,-0.2221951,407.2763
75.05123647,-0.1874008,406.7269
75.05623647,-0.1727506,406.7269
75.06123647,-0.1587108,406.9711
75.06623647,-0.1483335,406.9711
75.07123647,-0.2014406,406.9711
75.07623647,-0.2398974,406.9711
75.08123647,-0.09217434,406.9711
75.08623647,-0.1800757,406.4217
75.09123647,-0.1874008,406.9711
75.09623647,-0.00732511,406.7269
75.10123647,-0.04944451,406.7269
75.10623647,-0.1587108,406.9711
75.11123647,-0.2081553,407.2763
75.11623647,-0.1696984,406.9711
75.12123647,-0.2044927,406.9711
75.12623647,-0.1837382,407.2763
75.13123647,-0.2014406,407.2763
75.13623647,-0.1874008,407.2763
75.14123647,-0.2014406,406.9711
75.14623647,-0.1800757,406.9711
75.15123647,-0.219143,407.2763
75.15623647,-0.2081553,407.5204
75.16123647,-0.2044927,406.9711
75.16623647,-0.08851178,406.9711
75.17123647,-0.2398974,406.9711
75.17623647,-0.2789647,406.9711
75.18123647,-0.2472226,407.2763
75.18623647,-0.2081553,406.9711
75.19123647,-0.2221951,406.9711
75.19623647,-0.2014406,407.2763
75.20123647,-0.2154804,407.2763
75.20623647,-0.2221951,406.7269
75.21123647,-0.1904529,406.7269
75.21623647,-0.1165914,406.4217
75.22123647,-0.1874008,406.9711
75.22623647,-0.2258576,406.9711
75.23123647,-0.1379563,406.9711
75.23623647,-0.1874008,407.2763
75.24123647,-0.2472226,406.9711
75.24623647,-0.2154804,407.5204
75.25123647,-0.2649249,406.7269
75.25623647,-0.2502747,406.9711
75.26123646,-0.2258576,406.9711
75.26623646,-0.1874008,406.9711
75.27123646,-0.24356,406.9711
75.27623646,-0.219143,406.9711
75.28123646,-0.2679771,406.9711
75.28623646,-0.1062141,406.4217
75.29123646,-0.1800757,406.7269
75.29623646,-0.2081553,406.7269
75.30123646,-0.3845684,406.9711
75.30623646,-0.1696984,406.4217
75.31123646,-0.2789647,406.7269
75.31623646,-0.2221951,406.7269
75.32123646,-0.1764131,406.9711
75.32623646,-0.1764131,406.1775
75.33123646,-0.1379563,406.7269
75.33623646,-0.1764131,406.7269
75.34123646,-0.1727506,406.7269
75.34623646,-0.2398974,406.7269
75.35123646,-0.1727506,406.9711
75.35623646,-0.1587108,406.4217
75.36123646,-0.1623733,406.4217
75.36623646,-0.1623733,406.9711
75.37123646,0.3064339,407.2763
75.37623646,-0.2258576,407.2763
75.38123646,-0.2295202,406.9711
75.38623646,0.01709193,407.2763
75.39123646,-0.1379563,407.2763
75.39623646,-0.219143,407.2763
75.40123646,-0.1660359,406.9711
75.40623646,-0.24356,406.7269
75.41123646,-0.2081553,406.9711
75.41623646,-0.1727506,407.2763
75.42123646,-0.2014406,406.9711
75.42623646,-0.06348431,407.5204
75.43123646,-0.2221951,406.9711
75.43623646,-0.1556586,407.2763
75.44123646,-0.2221951,406.7269
75.44623646,-0.3070443,406.7269
75.45123646,-0.1379563,406.9711
75.45623646,-0.2044927,406.7269
75.46123646,-0.1874008,406.9711
75.46623646,-0.2331828,406.9711
75.47123646,-0.2502747,406.9711
75.47623646,-0.1800757,406.4217
75.48123646,-0.1941155,407.2763
75.48623646,-0.04944451,406.9711
75.49123646,-0.1727506,406.9711
75.49623646,-0.2221951,407.2763
75.50123646,-0.2295202,407.2763
75.50623646,-0.24356,406.9711
75.51123646,-0.2539372,407.2763
75.51623646,-0.4376755,406.7269
75.52123646,-0.1874008,407.2763
75.52623646,-0.2502747,407.2763
75.53123646,-0.2044927,407.2763
75.53623646,-0.219143,406.9711
75.54123646,-0.24356,406.9711
75.54623646,-0.2044927,406.9711
75.55123646,-0.1941155,406.7269
75.55623646,-0.08484922,407.2763
75.56123646,-0.2154804,406.9711
75.56623646,-0.1904529,406.9711
75.57123646,-0.2753022,406.9711
75.57623646,-0.1941155,406.7269
75.58123646,-0.1519961,406.9711
75.58623646,-0.1239165,406.7269
75.59123646,-0.1837382,406.9711
75.59623646,-0.2362349,406.9711
75.60123646,-0.2679771,407.2763
75.60623646,-0.2789647,406.9711
75.61123646,-0.2221951,406.9711
75.61623646,-0.1800757,407.2763
75.62123646,-0.2820168,406.9711
75.62623646,-0.1587108,406.9711
75.63123646,-0.2398974,406.9711
75.63623646,-0.2258576,406.7269
75.64123646,-0.2679771,406.9711
75.64623646,-0.2295202,407.2763
75.65123646,-0.1874008,406.9711
75.65623645,-0.2154804,407.2763
75.66123645,-0.219143,406.7269
75.66623645,-0.2502747,406.9711
75.67123645,-0.313759,407.2763
75.67623645,-0.1904529,406.9711
75.68123645,-0.2649249,406.9711
75.68623645,-0.2502747,406.9711
75.69123645,-0.219143,406.7269
75.69623645,-0.2398974,407.2763
75.70123645,-0.2221951,406.9711
75.70623645,-0.2258576,406.9711
75.71123645,-0.197778,407.2763
75.71623645,-0.2679771,406.9711
75.72123645,-0.219143,406.7269
75.72623645,-0.2014406,406.9711
75.73123645,-0.2649249,407.2763
75.73623645,-0.1800757,406.9711
75.74123645,-0.2362349,406.9711
75.74623645,-0.2081553,406.7269
75.75123645,-0.2331828,407.2763
75.75623645,-0.2295202,407.2763
75.76123645,-0.1483335,407.2763
75.76623645,-0.2118178,406.9711
75.77123645,-0.3070443,406.9711
75.77623645,-0.2362349,406.9711
75.78123645,-0.2679771,406.9711
75.78623645,-0.2716396,406.9711
75.79123645,0.408375,406.7269
75.79623645,-0.1696984,407.2763
75.80123645,-0.2362349,406.7269
75.80623645,-0.2398974,406.9711
75.81123645,-0.219143,406.9711
75.81623645,-0.2820168,407.5204
75.82123645,-0.2331828,407.5204
75.82623645,-0.289342,406.9711
75.83123645,-0.6415578,407.5204
75.83623645,-0.2398974,406.9711
75.84123645,-0.2331828,407.2763
75.84623645,-0.3210841,407.5204
75.85123645,-0.2081553,407.2763
75.85623645,-0.2472226,406.9711
75.86123645,-0.06348431,406.9711
75.86623645,-0.2295202,407.2763
75.87123645,-0.2221951,407.2763
75.87623645,-0.2820168,406.9711
75.88123645,-0.2679771,406.9711
75.88623645,-0.2539372,407.2763
75.89123645,-0.2966671,407.2763
75.89623645,-0.2295202,406.4217
75.90123645,-0.2014406,407.2763
75.90623645,-0.24356,406.9711
75.91123645,-0.1764131,406.7269
75.91623645,-0.2221951,407.2763
75.92123645,-0.2649249,406.9711
75.92623645,-0.2539372,406.9711
75.93123645,-0.09217434,406.9711
75.93623645,-0.2331828,406.9711
75.94123645,-0.24356,406.7269
75.94623645,-0.2575998,406.7269
75.95123645,-0.2295202,406.7269
75.95623645,-0.2154804,406.9711
75.96123645,-0.2081553,406.9711
75.96623645,-0.2362349,406.9711
75.97123645,-0.09217434,406.7269
75.97623645,-0.2472226,407.2763
75.98123645,-0.219143,407.5204
75.98623645,-0.197778,407.2763
75.99123645,-0.2472226,406.9711
75.99623645,-0.1483335,406.9711
76.00123645,-0.1874008,406.9711
76.00623645,-0.1165914,407.5204
76.01123645,-0.1519961,407.2763
76.01623645,-0.2331828,406.9711
76.02123645,-0.1764131,406.7269
76.02623645,-0.197778,406.9711
76.03123645,-0.5469418,406.9711
76.03623645,-0.2502747,406.9711
76.04123645,-0.1800757,406.9711
76.04623645,-0.197778,406.9711
76.05123644,-0.2679771,406.9711
76.05623644,-0.1660359,406.9711
76.06123644,-0.2221951,406.9711
76.06623644,-0.3564888,406.9711
76.07123644,-0.1941155,406.7269
76.07623644,-0.1062141,406.9711
76.08123644,-0.2221951,406.7269
76.08623644,-0.2014406,406.9711
76.09123644,-0.2295202,406.9711
76.09623644,-0.1904529,406.4217
76.10123644,-0.1800757,406.7269
76.10623644,-0.1800757,406.7269
76.11123644,-0.2575998,406.9711
76.11623644,-0.1941155,406.9711
76.12123644,-0.1904529,406.7269
76.12623644,-0.2044927,406.7269
76.13123644,-0.2154804,406.9711
76.13623644,-0.2575998,406.4217
76.14123644,-0.197778,406.7269
76.14623644,-0.1837382,406.7269
76.15123644,-0.2362349,406.7269
76.15623644,-0.1941155,406.7269
76.16123644,-0.2154804,406.7269
76.16623644,-0.1904529,406.7269
76.17123644,-0.1062141,406.9711
76.17623644,-0.2502747,406.9711
76.18123644,-0.2575998,406.9711
76.18623644,-0.2398974,407.2763
76.19123644,-0.2649249,406.7269
76.19623644,-0.2789647,406.7269
76.20123644,-0.2502747,407.2763
76.20623644,-0.2612624,407.2763
76.21123644,-0.5005494,407.5204
76.21623644,-0.3705286,406.9711
76.22123644,-0.2539372,407.2763
76.22623644,-0.289342,407.2763
76.23123644,-0.2362349,406.9711
76.23623644,-0.2398974,406.9711
76.24123644,-0.2258576,407.2763
76.24623644,-0.2820168,406.9711
76.25123644,-0.2679771,407.2763
76.25623644,-0.2649249,406.9711
76.26123644,-0.3070443,407.2763
76.26623644,-0.2820168,406.9711
76.27123644,-0.289342,406.7269
76.27623644,-0.3314614,406.9711
76.28123644,-0.1623733,407.5204
76.28623644,-0.2820168,407.2763
76.29123644,-0.3107069,407.2763
76.29623644,-0.3210841,407.2763
76.30123644,-0.3107069,406.9711
76.30623644,-0.3174216,407.2763
76.31123644,-0.3247467,407.2763
76.31623644,-0.2649249,406.9711
76.32123644,-0.2716396,406.9711
76.32623644,-0.3210841,406.9711
76.33123644,-0.313759,406.7269
76.33623644,-0.3491637,406.9711
76.34123644,-0.3247467,406.9711
76.34623644,-0.3351239,406.9711
76.35123644,-0.1269686,407.2763
76.35623644,-0.3491637,406.7269
76.36123644,-0.1239165,406.9711
76.36623644,-0.2649249,406.9711
76.37123644,-0.3284092,406.9711
76.37623644,-0.3809059,406.7269
76.38123644,-0.2716396,406.9711
76.38623644,-0.3247467,407.2763
76.39123644,-0.2539372,406.9711
76.39623644,-0.2258576,407.2763
76.40123644,-0.2575998,406.9711
76.40623644,-0.2502747,406.9711
76.41123644,-0.2539372,406.7269
76.41623644,-0.2649249,406.7269
76.42123644,-0.1727506,406.9711
76.42623644,-0.2575998,406.4217
76.43123644,-0.2502747,406.4217
76.43623644,-0.2472226,406.7269
76.44123644,-0.2258576,406.4217
76.44623644,-0.1519961,406.4217
76.45123643,-0.24356,406.7269
76.45623643,-0.2649249,406.7269
76.46123643,-0.2221951,406.7269
76.46623643,-0.2649249,406.4217
76.47123643,-0.2856794,406.7269
76.47623643,-0.2118178,406.7269
76.48123643,-0.289342,406.9711
76.48623643,-0.3491637,407.2763
76.49123643,-0.2716396,406.9711
76.49623643,-0.2789647,406.9711
76.50123643,-0.3070443,406.9711
76.50623643,-0.2575998,406.9711
76.51123643,-0.2753022,406.9711
76.51623643,-0.2679771,406.9711
76.52123643,-0.1623733,406.9711
76.52623643,-0.3387865,406.9711
76.53123643,-0.3314614,406.9711
76.53623643,-0.2930045,406.9711
76.54123643,-0.313759,406.9711
76.54623643,-0.3284092,406.9711
76.55123643,-0.342449,406.9711
76.55623643,-0.342449,407.2763
76.56123643,-0.3564888,406.9711
76.56623643,-0.219143,406.9711
76.57123643,-0.3705286,407.5204
76.57623643,-0.3033817,407.2763
76.58123643,-0.3632035,407.5204
76.58623643,-0.3455012,407.2763
76.59123643,-0.388231,407.2763
76.59623643,-0.3284092,407.5204
76.60123643,-0.3528263,407.2763
76.60623643,-0.3632035,407.2763
76.61123643,-0.3491637,407.5204
76.61623643,-0.3528263,407.2763
76.62123643,-0.2966671,407.5204
76.62623643,-0.3070443,406.9711
76.63123643,-0.4089855,407.2763
76.63623643,-0.2331828,406.9711
76.64123643,-0.3284092,406.9711
76.64623643,-0.1410084,407.2763
76.65123643,-0.3033817,406.9711
76.65623643,-0.313759,406.9711
76.66123643,-0.2753022,406.9711
76.66623643,-0.2716396,407.2763
76.67123643,-0.2997192,406.9711
76.67623643,-0.3387865,406.9711
76.68123643,-0.2472226,407.5204
76.68623643,-0.3033817,406.9711
76.69123643,-0.313759,406.9711
76.69623643,-0.2997192,406.7269
76.70123643,0.1092663,406.9711
76.70623643,-0.2820168,406.9711
76.71123643,-0.3033817,406.7269
76.71623643,-0.2154804,406.7269
76.72123643,-0.3070443,407.2763
76.72623643,-0.3351239,406.9711
76.73123643,-0.3491637,406.7269
76.73623643,-0.3351239,406.7269
76.74123643,-0.3772433,406.4217
76.74623643,-0.3070443,406.9711
76.75123643,-0.3351239,406.7269
76.75623643,-0.2966671,406.4217
76.76123643,-0.3387865,406.9711
76.76623643,-0.3033817,406.9711
76.77123643,-0.1556586,407.2763
76.77623643,-0.3351239,406.9711
76.78123643,-0.313759,407.2763
76.78623643,-0.2502747,406.9711
76.79123643,-0.313759,407.2763
76.79623643,-0.3528263,407.2763
76.80123643,-0.388231,406.7269
76.80623643,-0.3705286,407.2763
76.81123643,-0.3668661,406.9711
76.81623643,-0.3986082,406.7269
76.82123643,-0.3705286,406.9711
76.82623643,-0.197778,407.2763
76.83123643,-0.3528263,406.9711
76.83623643,-0.3986082,407.2763
76.84123643,-0.2753022,406.9711
76.84623642,-0.3314614,406.4217
76.85123642,-0.3455012,406.9711
76.85623642,-0.2154804,406.9711
76.86123642,-0.3210841,406.4217
76.86623642,-0.313759,406.7269
76.87123642,-0.3284092,406.9711
76.87623642,-0.2930045,406.9711
76.88123642,-0.3107069,406.9711
76.88623642,-0.2930045,406.9711
76.89123642,-0.3033817,406.4217
76.89623642,-0.2966671,406.4217
76.90123642,-0.289342,406.9711
76.90623642,-0.313759,407.5204
76.91123642,-0.2716396,406.9711
76.91623642,-0.3314614,406.4217
76.92123642,-0.7227445,406.7269
76.92623642,-0.3070443,406.9711
76.93123642,-0.3247467,406.9711
76.93623642,-0.2789647,406.9711
76.94123642,-0.3070443,406.7269
76.94623642,-0.2820168,406.9711
76.95123642,-0.3595409,406.7269
76.95623642,-0.3107069,406.4217
76.96123642,-0.3107069,406.7269
76.96623642,-0.3632035,406.9711
76.97123642,-0.3632035,407.5204
76.97623642,-0.6592602,407.2763
76.98123642,-0.289342,406.9711
76.98623642,-0.3668661,407.2763
76.99123642,-0.3705286,407.2763
76.99623642,-0.3564888,407.2763
77.00123642,-0.3247467,407.2763
77.00623642,-0.313759,406.9711
77.01123642,-0.3632035,406.9711
77.01623642,-0.3845684,406.9711
77.02123642,-0.342449,407.2763
77.02623642,-0.388231,407.2763
77.03123642,-0.3070443,406.7269
77.03623642,-0.2679771,407.2763
77.04123642,-0.3491637,406.7269
77.04623642,-0.1062141,407.2763
77.05123642,-0.2472226,407.2763
77.05623642,-0.313759,407.2763
77.06123642,-0.2258576,407.5204
77.06623642,-0.3491637,407.2763
77.07123642,-0.3845684,407.2763
77.07623642,-0.3632035,406.9711
77.08123642,-0.3314614,407.2763
77.08623642,-0.3491637,406.9711
77.09123642,-0.3668661,406.9711
77.09623642,-0.3772433,406.9711
77.10123642,-0.3564888,406.9711
77.10623642,-0.3741912,406.9711
77.11123642,-0.412648,406.9711
77.11623642,-0.3107069,406.9711
77.12123642,-0.2362349,406.9711
77.12623642,-0.3949457,406.9711
77.13123642,-0.3491637,406.9711
77.13623642,-0.3564888,406.9711
77.14123642,-0.3247467,406.9711
77.14623642,-0.3351239,406.7269
77.15123642,-0.3387865,407.2763
77.15623642,-0.4089855,406.9711
77.16123642,-0.3564888,406.9711
77.16623642,-0.3741912,406.7269
77.17123642,-0.3986082,406.7269
77.17623642,-0.3772433,406.7269
77.18123642,-0.3949457,407.2763
77.18623642,-0.3949457,406.9711
77.19123642,-0.2930045,407.5204
77.19623642,-0.4303504,407.2763
77.20123642,-0.4547674,407.5204
77.20623642,-0.3705286,406.9711
77.21123642,-0.3705286,407.2763
